id,text,url,llama,entity_presence,svm_1,id_new,gemini-flash_faiss_loc,gemini-flash_faiss,gemini-flash_faiss_country
68210,"Load image into Gallery viewer, Nepal Rainbow Lesbians Gays Bisexuals Transgender Bracelets for Women Girls Pride Woven Braided Men Couple Friendship Jewelry",https://cdn.shopify.com/s/files/1/0270/9549/8804/products/product-image-1421253143_110x110@2x.jpg?v=1590874661,no,yes,1.0,63656,nepal,"['nepal', 'kathmandu', 'nepalgunj', 'kathmandu district', 'canton', 'switzerland', 'ladakh', 'kingdom of bhutan', 'north canton', 'kaladhungi']",nepal
71450,New arrival fashion women jewelry opening alloy antique gold Turquoise pendant nepal necklace jewelry,http://sc02.alicdn.com/kf/HTB11dWeKFXXXXaoXXXXq6xXFXXXf/New-arrival-fashion-women-jewelry-opening-alloy.jpg_220x220.jpg,nepal,yes,1.0,66680,nepal,"['nepal', 'kathmandu', 'nepalgunj', 'kathmandu district', 'canton', 'switzerland', 'ladakh', 'kingdom of bhutan', 'north canton', 'kaladhungi']",nepal
72385,Made in Nepal - Jewelry - Glass and Stone Necklace - Orange Glass Beads with Pendant,https://i.etsystatic.com/12905983/r/il/518b8b/1768550821/il_340x270.1768550821_g9by.jpg,nepal,yes,1.0,67555,nepal,"['nepal', 'kathmandu', 'nepalgunj', 'kathmandu district', 'canton', 'switzerland', 'ladakh', 'kingdom of bhutan', 'north canton', 'kaladhungi']",nepal
72568,"Set of ceremonial jewelry, made of precious and semi precious stones, 17th-18th century, Nepal",http://nasvete.com/wp-content/uploads/2016/01/Set-of-ceremonial-jewelry-made-of-precious-and-semi-precious-stones-17th-18th-century-Nepal.-collection-of-National-Museum-of-Scotland.jpg,nepal,yes,1.0,67724,nepal,"['nepal', 'kathmandu', 'nepalgunj', 'kathmandu district', 'canton', 'switzerland', 'ladakh', 'kingdom of bhutan', 'north canton', 'kaladhungi']",nepal
75806,Trendy Ethnic Nepal Wenge Wood Beads Necklaces Natural Stone Gourd Abacus Pendant Long Sweater Necklace For Women Men Jewelry,https://cdn.shopify.com/s/files/1/0098/6189/0105/products/product-image-505094807_large.jpg?v=1575477007,nepal,yes,1.0,70746,nepal,"['nepal', 'kathmandu', 'nepalgunj', 'kathmandu district', 'canton', 'switzerland', 'ladakh', 'kingdom of bhutan', 'north canton', 'kaladhungi']",nepal
79056,Clear and Blue Lokai Bracelets Classic M clear Lokai bracelet and S blue Lokai bracelet. Each has one white bead with material from Mount Everest and one black bead with material from the Dead Sea. Find your balance. NWT. Lokai Jewelry Bracelets,https://i.pinimg.com/236x/6d/e9/39/6de939890f4016106f2c75ff70725992.jpg,no,yes,1.0,73794,mount everest,"['mountain', 'mountain top', 'summit', 'summit hill', 'long mountain', 'kings mountain', 'mountain view', 'lazy mountain', 'rocky mount', 'black mountain']",nepal
90174,Trendy Ethnic Nepal Wenge Wood Beads Necklaces Natural Stone Gourd Abacus Pendant Long Sweater Necklace For Women Men Jewelry,https://cdn.shopify.com/s/files/1/0098/6189/0105/products/product-image-505094806_large.jpg?v=1575477007,nepal,yes,1.0,84120,nepal,"['nepal', 'kathmandu', 'nepalgunj', 'kathmandu district', 'canton', 'switzerland', 'ladakh', 'kingdom of bhutan', 'north canton', 'kaladhungi']",nepal
90833,Nepal 925 Sterling Silver Jewelry Hand-carved Inlaid Turquoise Leading,https://i.pinimg.com/736x/a1/5d/27/a15d27a5588508cdf5df0733d31d0863--ring-settings-sterling-silver-jewelry.jpg,nepal,yes,1.0,84736,nepal,"['nepal', 'kathmandu', 'nepalgunj', 'kathmandu district', 'canton', 'switzerland', 'ladakh', 'kingdom of bhutan', 'north canton', 'kaladhungi']",nepal
95395,Tibetan Endless Knot Necklace Sterling Silver Infinite Celtic Irish Love Knot Pendant Mystic Buddhist Amulet Nepal Jewelry for Men Women Yoga Lover Gift/Handmade,https://m.media-amazon.com/images/I/51tFgvVhNcL.jpg,nepal,yes,1.0,88996,nepal,"['nepal', 'kathmandu', 'nepalgunj', 'kathmandu district', 'canton', 'switzerland', 'ladakh', 'kingdom of bhutan', 'north canton', 'kaladhungi']",nepal
100553,TAFREE  ethnic style necklace Nepal handmade fish pendant necklace sweater chain accessories jewelry MOA840,https://ae01.alicdn.com/kf/HTB1fcO3X_CWBKNjSZFtq6yC3FXaW/TAFREE-ethnic-style-necklace-Nepal-handmade-fish-pendant-necklace-sweater-chain-accessories-jewelry-MOA840.jpg_q50.jpg,nepal,yes,1.0,93838,nepal,"['nepal', 'kathmandu', 'nepalgunj', 'kathmandu district', 'canton', 'switzerland', 'ladakh', 'kingdom of bhutan', 'north canton', 'kaladhungi']",nepal
156,Malachite Earrings bezel set in Sterling silver on French Ear Wires - Finesse Jewelry,https://cdn.shopify.com/s/files/1/0987/6428/products/MalakiteSilverGalleryEarrings_grande.jpg?v=1527776945,no,yes,1.0,143,france,"['francenigo', 'republic of france', 'paris', 'italy', 'belgium', 'switzerland', 'nouvelle france', 'england', 'french island', 'roissy-en-france']",france
404,Halcyon & Hadley Paris 1925 Art Deco Sunburst Statement Earrings in Rose Gold and Labradorite - Women's Earrings - Women's Jewelry - Unique Earrings - Statement Earrings,https://cdn.shopify.com/s/files/1/2495/1490/products/image_e385ebfb-f4f2-4501-8264-3d3a56307b98_600x.jpg?v=1532228234,france,yes,1.0,366,paris,"['paris', 'city of paris', 'south paris', 'west paris', 'new paris', 'town of paris', 'paris 19', 'paris 18', 'paris 06', 'paris 04']",france
503,Paris Jewelry horloge Set wit,https://cdn.def-shop.com/produktthumbnails/paris-jewelry-horloge-wit-242041.jpg,france,yes,1.0,457,no,['no'],france
646,Silver Fashion Jewelry Three-dimensional Round Sterling Silver Hoop Earrings  FR,https://i.ebayimg.com/thumbs/images/g/jYEAAOSwx6pYs7t5/s-l225.jpg,no,yes,1.0,590,no,['no'],france
1062,"2ceb93ff23b Vintage Carved Celluloid Pin, Pair of Doves Brooch, Depose France Bird  Brooch, Vintage Bird Jewelry #carvedcelluloidbrooch #dovebrooch #dovepin ...",https://i.pinimg.com/originals/85/76/5b/85765b444b0e76ee5f80da7e6b520a08.jpg,france,yes,1.0,981,france,"['francenigo', 'republic of france', 'paris', 'italy', 'belgium', 'switzerland', 'nouvelle france', 'england', 'french island', 'roissy-en-france']",france
1304,JudeFrances Jewelry Provence Pear Champagne Citrine Earring,https://images.neimanmarcus.com/ca/1/product_assets/Y/3/4/C/J/NMY34CJ_mu.jpg,france,yes,1.0,1213,provence,"['trans-en-provence', 'alpes-de-haute-provence', 'saint-rémy-de-provence', ""provence-alpes-côte d'azur"", 'aix-en-provence', 'lançon-provence', 'salon-de-provence', 'carnoux-en-provence', 'peyrolles-en-provence', 'corbières-en-provence']",france
1996,Valensole - Tanzanite Sterling Silver Chain Necklace and Bracelet image | Breathe Autumn Rain Artisan Jewelry,https://cdn.shopify.com/s/files/1/1070/6582/products/valensole-tanzanite-sterling-silver-chain-bracelet-and-necklace-set-breathe-autumn-rain-artisan-jewelry_d804425f-cb9a-4b1f-ae4b-aeb34ff4f35f_800x.jpg?v=1605688726,tanzania,yes,1.0,1852,no,['no'],france
2802,jewelry ethnical silver Onyx Signet ring Pari 1054,https://www.karuni.co.uk/img/73/294283/m/p/jewelry-ethnical-silver-onyx-signet-ring-pari-1054.jpg,no,yes,1.0,2609,no,['no'],france
2862,Vendee Fashion earrings jewelry,http://imshopping.rediff.com/imgshop/240-240/shopping/pixs/15428/6/6032a_56062156c50ba._vendee-fashion-earrings-jewelry.jpg,no,yes,1.0,2662,no,['no'],france
3065,French Bulldog Jewelry Brooch Handcrafted Ceramic - Princess,https://s.ecrater.com/stores/212163/4e073a8f90c3c_212163f.jpg,no,yes,1.0,2853,no,['no'],france
3160,Sterling silver mexican set with french glass the jewelry lady's store,https://cdn.shopify.com/s/files/1/0888/4124/t/5/assets/slideshow_3.jpg?8258793227171835633,mexico,yes,1.0,2946,no,['no'],france
3432,Heavy 18K solid gold Napoléon III glass divider photo locket Stamped Victorian era gold jewelry,https://cdn.shopify.com/s/files/1/2506/4442/products/RH1039CM13Besan29.3.1913.4X7.8in_580x.jpg?v=1584560490,no,yes,1.0,3203,no,['no'],france
3491,© Reuters. FILE PHOTO: Tiffany & Co. jewelry is displayed in a store in Paris,https://i-invdn-com.akamaized.net/trkd-images/LYNXMPEG8S14A_L.jpg,france,yes,1.0,3261,paris,"['paris', 'city of paris', 'south paris', 'west paris', 'new paris', 'town of paris', 'paris 19', 'paris 18', 'paris 06', 'paris 04']",france
3678,Bonsny French Paris Doll Necklace Dress Flower Long Chain Alloy Doll Pendant Fashion Jewelry For Women News Accessories,https://cdn.shopify.com/s/files/1/1427/2052/products/Bonsny_French_Paris_Doll_Necklace_Dress_Flower_Long_Chain_Alloy_Doll_Pendant_Fashion_Jewelry_For_Women_News_Accessories_3_865e6b72-a886-48b5-b12a-c8a74470d8fb.jpg?v=1474373467,no,yes,1.0,3434,paris,"['paris', 'city of paris', 'south paris', 'west paris', 'new paris', 'town of paris', 'paris 19', 'paris 18', 'paris 06', 'paris 04']",france
3724,BELLE EPOQUE FRENCH DIAMOND AND RUBY RING - SinCityFinds Jewelry,https://cdn.shopify.com/s/files/1/1299/5035/products/IGP9441_400x.jpg?v=1594260017,france,yes,1.0,3475,no,['no'],france
4443,"French Coin Necklace, Coin Necklace, Patina French Coin Necklace, Verdigris Filigree Coin Pendant, Verdigris Jewelry, Romantic Gift for Her",https://i.etsystatic.com/9391655/c/1263/1003/169/541/il/99bffe/1399479868/il_340x270.1399479868_gy23.jpg,no,yes,1.0,4150,france,"['francenigo', 'republic of france', 'paris', 'italy', 'belgium', 'switzerland', 'nouvelle france', 'england', 'french island', 'roissy-en-france']",france
5124,FRENCH PLATINUM AND ROSE CUT DIAMOND ETERNIT BAND - SinCityFinds Jewelry,https://cdn.shopify.com/s/files/1/1299/5035/products/IGP9507_400x.jpg?v=1594260022,no,yes,1.0,4781,french,"['francenigo', 'nouvelle france', 'les anglais', 'french lick', 'roissy-en-france', 'republic of france', 'franois', 'langueux', 'belloy-en-france', 'frenchville']",france
5272,"Birthstone Eiffel Tower Necklace, Paris Jewelry, Personalized Traveler Gift, France Souvenir Teenager Girl Birthday Present Girlfriend BFF",https://img1.etsystatic.com/170/0/11741610/il_340x270.1248811419_jevp.jpg,france,yes,1.0,4919,france,"['francenigo', 'republic of france', 'paris', 'italy', 'belgium', 'switzerland', 'nouvelle france', 'england', 'french island', 'roissy-en-france']",france
6084,25mm Classic French Lock Hoops in Solid Sterling Silver Jewelry - DailySale,https://cdn.shopify.com/s/files/1/0326/2971/9176/products/25mm-classic-french-lock-hoops-in-solid-sterling-silver-jewelry-dailysale-789459_800x.jpg?v=1583253433,no,yes,1.0,5675,no,['no'],france
6364,"With her flawless fashion sense, Helen Mirren can easily put most actresses half her age to shame. During the Cannes Film Festival, the legendary actress showcased her beautiful natural white hair with an ear-length bob cut, casually parted from the side. This hairstyle is perfect for occasions where you feel like flaunting your beautiful jewelry.",https://www.headcurve.com/wp-content/uploads/2019/04/8-12-4.jpg,no,yes,1.0,5934,no,['no'],france
6479,images of expensive jewelry | World's most expensive yellow diamond presented in Paris exhibition ...,https://i.pinimg.com/736x/fd/7f/66/fd7f6618648630aed9b3d6d42237f525--yellow-diamond-rings-yellow-diamonds.jpg,france,yes,1.0,6041,paris,"['paris', 'city of paris', 'south paris', 'west paris', 'new paris', 'town of paris', 'paris 19', 'paris 18', 'paris 06', 'paris 04']",france
6582,The Church at Auver by Vincent Van Gogh Custom Jewelry,https://lh6.googleusercontent.com/proxy/p6J6DbN3HYQsPY2fmsoPjXvCJy8_rrforQSp0_ME9_sZQjriBWBLDtsW-Vjc1rtQbdu1XuGweT2QrzCBO8BymENoWJz_ZP9SM4Vw3xtKefD7NrWiLFufRrhl_lbOpxtWEBS5wVpJMWOLz0x0NMv2Gcv9tc0utRJbfr-SX_POpmLkyD9aJOi8BsmWOE8C-hCG=s0-d,no,no,1.0,6137,auver,"['auvergne', 'aubers', 'auce', 'auen', 'auning', 'aut', 'aude', 'aumale', 'aursmoen', 'aue']",france
7218,French jewelry designer Georges Fouquet,https://nasvete.com/wp-content/uploads/2020/05/1903-gold-and-silver-brooch-framed-female-relief.-Sprig-of-mistletoe-enameled-gold-and-pearls-500x303.jpg,france,yes,1.0,6731,no,['no'],france
7471,Antique French Toi et Moi Engagement Ring sold by Doyle and Doyle an antique and vintage jewelry boutique,https://cdn.shopify.com/s/files/1/2130/1141/products/110843R_b_AntiqueFrenchToietMoiEngagementRing_110x110@2x.jpg?v=1600698335,france,yes,1.0,6967,french,"['francenigo', 'nouvelle france', 'les anglais', 'french lick', 'roissy-en-france', 'republic of france', 'franois', 'langueux', 'belloy-en-france', 'frenchville']",france
7529,"Along the Seine at Meudon, c.1893 (oil on canvas) Custom Jewelry",http://rlv.zcache.co.uk/along_the_seine_at_meudon_c_1893_oil_on_canvas_necklace-rf74343f3a2d14a58921ce4dbc266ace0_fkoex_8byvr_324.jpg,france,no,1.0,7022,meudon,"['meudon', 'meudt', 'meucon', 'meerane', 'mequon', 'meeden', 'mecatán', 'mesero', 'mèbifon', 'meslan']",france
265,"Striated Short Sterling Silver Stick Earrings, Minimalist jewelry, made in canada, short hammered earrings",https://i.etsystatic.com/5174649/c/1661/1319/139/488/il/22571a/1603599877/il_570xN.1603599877_tosn.jpg,canada,yes,1.0,238,canada,"['canada', 'cañada', 'canadian', 'la cañada', 'america', 'vancouver', 'ontario', 'united states', 'uk', 'toronto']",canada
2815,"Image of Architecturally-inspired hoop earrings with a square shape. 22K yellow goldplated Post back Made in Canada SIZE Diameter, about 2.5 Length, about 2.5. Fashion Jewelry - Trend Jewelry. Dean Davidson. Color: Gold.",https://image.s5a.com/is/image/saks/0400099672778_300x400.jpg,canada,yes,1.0,2619,canada,"['canada', 'cañada', 'canadian', 'la cañada', 'america', 'vancouver', 'ontario', 'united states', 'uk', 'toronto']",canada
3362,peace dove jewelry Canada - Peace Dove Olives Charms Pendants 100Pcs lot 19x24mm Antique Silver Fashion Jewelry DIY Fit Bracelets Necklace Earrings A-259,https://www.dhresource.com/260x260s/f2-albu-g6-M00-4B-94-rBVaSFsOMSaAWy3_AAefIxMZqf0744.jpg/peace-dove-olives-charms-pendants-100pcs.jpg,canada,yes,1.0,3137,canada,"['canada', 'cañada', 'canadian', 'la cañada', 'america', 'vancouver', 'ontario', 'united states', 'uk', 'toronto']",canada
4250,Shop Jade Chip & Nugget Beads! Canadian Nephrite Jade Slice Pebble Nugget Points Beads Size 10-20mm 15.5'' Str | Natural genuine chip Jade beads for beading and jewelry making.  #jewelry #beads #beadedjewelry #diyjewelry #jewelrymaking #beadstore #beading #affiliate #ad,https://beadage.net/wp-content/uploads/2021/04/jade-chip-canadian-nephrite-slice-300x300.jpg,canada,yes,1.0,3970,canadian,"['canadian', 'canada', 'cañada', 'ontario', 'québec', 'little canada', 'city of canadian', 'la cañada', 'toronto', 'scotia']",canada
4471,$enCountryForm.capitalKeyWord Canada - Beadsnice fashion jewelry bezel ring setting diy ring blank findings adjustable ring base accessories for jewelry handmade ID 32250,https://www.dhresource.com/260x260s/f2-albu-g1-M00-5C-E7-rBVaGFWyFf6AP2uhAAINmXgQQY4859.jpg/beadsnice-fashion-jewelry-bezel-ring-setting.jpg,canada,yes,1.0,4178,canada,"['canada', 'cañada', 'canadian', 'la cañada', 'america', 'vancouver', 'ontario', 'united states', 'uk', 'toronto']",canada
4510,"""Image of Dazzling bezel set pink spinel and malaya garnet stones dangle from a delicate diamond cut chain. Pink spinel Malaya garnet 14K yellow gold Post back Handmade in Canada SIZE Length, about 4"""". Fashion Jewelry - Modern Jewelry Designers > Saks Fifth Avenue.""",https://image.s5a.com/is/image/saks/0400099286569_300x400.jpg,canada,yes,1.0,4213,canada,"['canada', 'cañada', 'canadian', 'la cañada', 'america', 'vancouver', 'ontario', 'united states', 'uk', 'toronto']",canada
5625,Vintage Pewter Brooch Northwest Coast American Indian Raven Pin Canada Tribal Jewelry Frederick Boho Accessory Mythic Trickster Silver Metal,https://img0.etsystatic.com/126/0/5227723/il_340x270.980293250_qxep.jpg,canada,yes,1.0,5241,canada,"['canada', 'cañada', 'canadian', 'la cañada', 'america', 'vancouver', 'ontario', 'united states', 'uk', 'toronto']",canada
6439,fa3e2ce86 B.Catcher Rings for Women 925 Sterling Silver Elegant Cubic Zirconia Gemini  Rings Jewelry Gifts: Amazon.ca: Jewelry,https://images-na.ssl-images-amazon.com/images/I/71lC6cKO6cL._UY500_.jpg,no,yes,1.0,6005,no,['no'],canada
6733,A classic signet ring made with 925 sterling silver combined with Turquoise stone. The stone will come with a variation in the color.  Product code R74HP-TQU Cushion Turquoise Ring off the hook oth streetwear jewelry boutique canada montreal,https://cdn.shopify.com/s/files/1/1210/9358/products/R74HP-TQU-CUSHION-TURQUOISE-M_grande.jpg?v=1592522798,canada,yes,1.0,6284,canada,"['canada', 'cañada', 'canadian', 'la cañada', 'america', 'vancouver', 'ontario', 'united states', 'uk', 'toronto']",canada
7831,Vintage Clear Rhinestone Silvertone Setting Costume Jewelry Ring by VinJewels Studio Located in Abbotsford BC Canada,https://i.etsystatic.com/19860535/r/il/beac5b/1966471371/il_794xN.1966471371_lkqi.jpg,canada,yes,1.0,7309,canada,"['canada', 'cañada', 'canadian', 'la cañada', 'america', 'vancouver', 'ontario', 'united states', 'uk', 'toronto']",canada
7925,"NECKLACE or KEYCHAIN, Canada, TORONTO, Pendant, Ø 1 inch, nickle free steel, Cabochon, Glass, Atlas, Vintage, Jewelry",https://img0.etsystatic.com/155/0/6703550/il_340x270.1195004588_4e1q.jpg,canada,yes,1.0,7400,canada,"['canada', 'cañada', 'canadian', 'la cañada', 'america', 'vancouver', 'ontario', 'united states', 'uk', 'toronto']",canada
8621,Forever In My Heart 1 - Artfest Ontario - Moosonee Puppy Rescue - Jewelry & Accessories,https://cdn.shopify.com/s/files/1/0400/5144/1827/products/forever-in-my-heart-1-moosonee-puppy-rescue-178343_700x700.jpg?v=1607474911,canada,no,1.0,8044,ontario,"['ontario', 'city of ontario', 'ontario county', 'town of ontario', 'toronto', 'alberta', 'québec', 'manitoba', 'canada', 'cañada']",canada
9239,Wholesale 1986 Edmonton Stanley Cup championship ring oiler Enamal Crystal Rhinestone gold Pleated Ring Men Jewelry,http://www.dhresource.com/200x200s/f2-albu-g1-M01-CA-B7-rBVaGFZizCeAWNHAAAKTm3z5tdE595.jpg/1986-1987-edmonton-stanley-cup-championship.jpg,canada,yes,1.0,8618,edmonton,"['edmonton', 'city of edmonton', 'calgary', 'winnipeg', 'alberta', 'ottawa', 'anaheim', 'montréal', 'stanleytown', 'city of stanley']",canada
10482,"$enCountryForm.capitalKeyWord Canada - 30*27MM Antique Bronze heart lock charms for bracelet, vintage metal i love you word pendants for necklace, tibetan jewelry making findings",https://www.dhresource.com/260x260s/f2-albu-g5-M00-89-FB-rBVaJFlCGSqAUjzpAAH7Vc1HukE425.jpg/30-27mm-antique-bronze-heart-lock-charms.jpg,canada,yes,1.0,9772,canada,"['canada', 'cañada', 'canadian', 'la cañada', 'america', 'vancouver', 'ontario', 'united states', 'uk', 'toronto']",canada
10575,$enCountryForm.capitalKeyWord Canada - Luxury Noble 18K Real Gold Plated Colorful Swarovski Crystal Necklace Earrings Bracelet Jewelry Sets for Women Ladies Zircon Acessories,https://www.dhresource.com/260x260s/f2-albu-g5-M00-36-8B-rBVaI1lKwXiAMutfAARzhfqgjYw195.jpg/luxury-noble-18k-real-gold-plated-colorful.jpg,canada,yes,1.0,9860,canada,"['canada', 'cañada', 'canadian', 'la cañada', 'america', 'vancouver', 'ontario', 'united states', 'uk', 'toronto']",canada
12088,dice letters Canada - Custom Name Necklace Hip Hop Jewelry Ice Out Personal Square Letter Pendant Men's Rock Street Necklace Dice Letter with rope chain,https://www.dhresource.com/260x260s/f2-albu-g12-M01-E2-07-rBVakF8uGPyAC-G1AABUZeIK59I441.jpg/custom-name-necklace-hip-hop-jewelry-ice.jpg,no,yes,1.0,11260,canada,"['canada', 'cañada', 'canadian', 'la cañada', 'america', 'vancouver', 'ontario', 'united states', 'uk', 'toronto']",canada
12142,Rhinestone Heart/Charm Ear Cuff #ear #earcuff #earring #gold #hugger #jewelry #jewels #piercing #pretty #yellow  40% off orders over $50.  Free shipping and handling orders of $25 or more.  #Christmas #Present  www.ceesquared.ca,https://i.pinimg.com/736x/53/73/7f/53737f4c9bb5ee6e839aa5112e7b818f--lower-christmas-presents.jpg,canada,yes,1.0,11309,no,['no'],canada
13104,Ontario Amethyst cluster pendant jewelry made by Wicked Stones in Canada,"https://static.wixstatic.com/media/199abd_09ec0f6f095c4c18933612063ae4b8c4~mv2.jpg/v1/fill/w_498,h_373,al_c,q_85,usm_0.66_1.00_0.01/199abd_09ec0f6f095c4c18933612063ae4b8c4~mv2.jpg",canada,yes,1.0,12191,canada,"['canada', 'cañada', 'canadian', 'la cañada', 'america', 'vancouver', 'ontario', 'united states', 'uk', 'toronto']",canada
13421,"Newfoundland Dog Adjustable Bangle Bracelet, 925 Sterling Silver Personalize Pendant Breed Charm Rescue pet memorial jewelry",https://img.etsystatic.com/il/04675b/1139188229/il_340x270.1139188229_8yeb.jpg?version=1,no,yes,1.0,12482,no,['no'],canada
13558,Wholesale gold plated maple l leaf pendant necklace men women hip wholesale gold plated maple l leaf pendant necklace men women hip hop charm herb 60cm cuban chains necklaces mens fashion hiphop jewelry birthday gift aloadofball Image collections,https://www.dhresource.com/0x0s/f2-albu-g5-M00-72-8D-rBVaI1jOYnqAAMZWAAGXqvpzNEo623.jpg/gold-plated-maple-l-leaf-pendant-necklace.jpg,no,yes,1.0,12609,no,['no'],canada
13874,Half-moon Stud Earrings in Aqua & Shimmering Copper - Artfest Ontario - Aflame Creations Jewelry -,https://cdn.shopify.com/s/files/1/0400/5144/1827/products/half-moon-stud-earrings-in-aqua-shimmering-copper-aflame-creations-jewelry-606522_700x700.jpg?v=1607121235,ontario,yes,1.0,12898,ontario,"['ontario', 'city of ontario', 'ontario county', 'town of ontario', 'toronto', 'alberta', 'québec', 'manitoba', 'canada', 'cañada']",canada
14898,"J. Vair Anderson | jewelry store | 409 3 St SW, Calgary, AB T2P 4Z2, Canada | 4032661669 OR +1 403-266-1669",https://cdn.canada247.info/assets/uploads/c0db4682a604062de8d3499463ba671a_-alberta-division-no-6-calgary-downtown-j-vair-andersonhtml.jpg,canada,yes,1.0,13858,canada,"['canada', 'cañada', 'canadian', 'la cañada', 'america', 'vancouver', 'ontario', 'united states', 'uk', 'toronto']",canada
15095,love crystals gemstones Canada - 10mm 15.5inch Titanium Rainbow Druzy Agate Bead Natural Heat Gemstone Crystal Quartz Druzy Agate Necklace Pendant Jewelry Make Connector,https://www.dhresource.com/260x260s/f2-albu-g2-M01-78-DB-rBVaG1bXvHSARfcqAAsc6Pt2aYc271.jpg/10mm-15-5inch-titanium-rainbow-druzy-agate.jpg,canada,yes,1.0,14044,canada,"['canada', 'cañada', 'canadian', 'la cañada', 'america', 'vancouver', 'ontario', 'united states', 'uk', 'toronto']",canada
15172,ice bracelets Canada - High Quality Infinity Love Ice Roller Skates Bracelet Handmade Charm Black Leather Rope Chain Wrap Bangles Women Men Male Wrap Metal Jewelry,https://www.dhresource.com/260x260s/f2-albu-g6-M01-42-11-rBVaR1rPd4CACllnAAHSiOlIkII032.jpg/high-quality-infinity-love-ice-roller-skates.jpg,canada,yes,1.0,14116,canada,"['canada', 'cañada', 'canadian', 'la cañada', 'america', 'vancouver', 'ontario', 'united states', 'uk', 'toronto']",canada
15486,$enCountryForm.capitalKeyWord Canada - Vintage Silver I love cat dog Elephant life Tree Pentagram hand flower Charms Turquoise Stone Bracelet Beads Bangle For Women DIY Jewelry,https://www.dhresource.com/260x260s/f2-albu-g1-M00-EA-94-rBVaGFonyAOAB8AuAADU4hAG06A789.jpg/vintage-silver-i-love-cat-dog-elephant-life.jpg,canada,yes,1.0,14412,canada,"['canada', 'cañada', 'canadian', 'la cañada', 'america', 'vancouver', 'ontario', 'united states', 'uk', 'toronto']",canada
